video_id,title,thumbnail_path,label
jaVam_vwFVU,Gigi Hadid Reveals Hailey Bieber FOLLOWS Selena Gomez EVERYWHERE!,thumbnails/jaVam_vwFVU.jpg,1
rRdPGfX7DQM,Ellen DeGeneres Reacts To Her Show ENDING!,thumbnails/rRdPGfX7DQM.jpg,1
SctTrHZ0X0g,Selena Gomez Reveals SECRET Baby With Justin Bieber From 2014!,thumbnails/SctTrHZ0X0g.jpg,1
XiJgmOglOsY,Justin not taking it very well 💔 Hailey & Justin Bieber fr DIVORCE this time ?! 😭,thumbnails/XiJgmOglOsY.jpg,1
X4BM8eRNNdY,Selena & Justin's Secret Encounter Leaked 😳,thumbnails/X4BM8eRNNdY.jpg,1
yC6duKkhPAY,I Almost Died on Drake & Josh!,thumbnails/yC6duKkhPAY.jpg,1
oio9PFU-KDI,DRAKE BELL SE ABRE SOBRE EL ACCIDENTE AUTOMOVILISTICO QUE SUFRIO,thumbnails/oio9PFU-KDI.jpg,1
ayf-Zc0c9wU,"Kim K ""GONE MAD"" After Bianca REVEALS Kourtney Helped Her Against Kim",thumbnails/ayf-Zc0c9wU.jpg,1
0mvCw-kAv98,Kim K GONE MAD After Dolce & Gabbana Fired Her and Hired Kourtney,thumbnails/0mvCw-kAv98.jpg,1
rRc1AmRvafE,Ray J Revealed Kim K Is Involved With D1ddy's Freak Offs?,thumbnails/rRc1AmRvafE.jpg,1
QWuXUVlmTO8,Kris Jenner GONE MAD After Hulu CANCELED Kardashians For their Connection With Diddy,thumbnails/QWuXUVlmTO8.jpg,1
STtLRNGMa10,Kim K GONE MAD After North West INSULTED Her At Live Hollywood Bowl Performance,thumbnails/STtLRNGMa10.jpg,1
705gE03_EUk,Kim K GONE MAD After Khloe FILED CPS Complaint Against Kim For Being A DEADBEAT Mom,thumbnails/705gE03_EUk.jpg,1
3rik2AbRYtc,Kim K FREAKS OUT After Justin Bieber Sued Her For S* A,thumbnails/3rik2AbRYtc.jpg,1
AZ71NT3l2ec,Kylie Jenner GONE MAD After Timothee Chalamet DUMPED Her,thumbnails/AZ71NT3l2ec.jpg,1
jGA-o6dn9gk,Justin Bieber Reveals How Kim Kardashian Ruined His Life,thumbnails/jGA-o6dn9gk.jpg,1
bSJTZmmCWQc,Kim K GONE MAD After North West INSULTED Her On North's 11th BIRTHDAY PARTY,thumbnails/bSJTZmmCWQc.jpg,1
i9zIN8YqBvc,Selena Gomez Reveals How Kardashian Jenner Sisters Destroyed Her And Justin Bieber's Relationship,thumbnails/i9zIN8YqBvc.jpg,1
Xt5CgwkOT38,"Kris Jenner ""GONE MAD"" After Kourtney ENDS Relationship With Her",thumbnails/Xt5CgwkOT38.jpg,1
ZIx2mck0jcU,Kim K BREAKS DOWN After Getting SUED For $120 Millions,thumbnails/ZIx2mck0jcU.jpg,1
IBlJ_0dMypM,"Kim K ""GONE MAD"" After Travis Barker SLAPPED Her",thumbnails/IBlJ_0dMypM.jpg,1
JlaYy7uN-aI,Kim K GONE MAD After North West Started Living With Kanye And Bianca,thumbnails/JlaYy7uN-aI.jpg,1
MvOoRbwC5io,Common RAIDED For STEALING MONEY From Jennifer Hudson,thumbnails/MvOoRbwC5io.jpg,1
_3OKNtUtmuw,"Kim K ""GONE MAD"" After Kanye And Bianca Planning for KIDS",thumbnails/_3OKNtUtmuw.jpg,1
vfC4M1IBGok,Kris Jenner GONE MAD After Corey Gamble SLAPPED Her In Face At Family Gathering,thumbnails/vfC4M1IBGok.jpg,1
GLErBKAQlU8,Kourtney FILLED FOR DIVORCE After She CAUGHT Kim And Travis Having AFFAIR,thumbnails/GLErBKAQlU8.jpg,1
wci_QGi6ZHI,Kris Jenner PENNILES Hulu CANCELLED Kardashians Show Due To Kris Jenner's Relationship With Diddy,thumbnails/wci_QGi6ZHI.jpg,1
4Z-90dBlxM0,Kim K GONE MAD After Paris Hilton Warns Kourtney About Travis's Cheating,thumbnails/4Z-90dBlxM0.jpg,1
gFPN7l8XTJQ,Kim K ARRESTED For Not Paying Bank Loans Back? | Kim K Freaks Out,thumbnails/gFPN7l8XTJQ.jpg,1
I0-gTSPfEqc,Kim K BREAKS DOWN After Her Brand SKIMS GONE BANKRUPT,thumbnails/I0-gTSPfEqc.jpg,1
PES1R3KT7TY,Kris GONE MAD As Kourtney Left THE KARDASHIANS SHOW And Sued Kris Jenner,thumbnails/PES1R3KT7TY.jpg,1
tRIfyjgntSA,Kanye West FILLED CPS Complaint Against Kim K For P!mping Out North West,thumbnails/tRIfyjgntSA.jpg,1
y1dL0KgKMPo,Kris Jenner GONE MAD After Nicole Brown's Family SUED Her For Helping O. J. Simpson,thumbnails/y1dL0KgKMPo.jpg,1
sJNe8xkV7eA,Kim K GONE MAD After Kourtney CALLED CPS For North West's CUSTODY,thumbnails/sJNe8xkV7eA.jpg,1
RSyf7l9WU0I,Kylie Jenner's Career Over Face Aging Fast Looking Ugly Due To Excessive Use Of Botox,thumbnails/RSyf7l9WU0I.jpg,1
ghCwGHDhD_o,Angela Deem KICKED OUT By Her Grandchildren and Daughter | 90 Day Fiancé,thumbnails/ghCwGHDhD_o.jpg,1
hy8tSHLRGt8,Kim K GONE MAD After YEEZY Sued Her for Design THEFT,thumbnails/hy8tSHLRGt8.jpg,1
40v4Qc-ELx4,BANKS SUING Kim K For Not Paying Debts,thumbnails/40v4Qc-ELx4.jpg,1
1c-0LNS11Lk,New DOCUMENTARY Exposes Kris Jenner's Involvement In Nicole Brown's Death | Kris Helped O.J. Simpson,thumbnails/1c-0LNS11Lk.jpg,1
v-Two4Z-u5s,Kris Jenner GONE MAD After Khloe's REAL Father Came To Light,thumbnails/v-Two4Z-u5s.jpg,1
KA8WjgM5Gp4,Travis Barker Found Evidence of Kourtney Shared Baby With Justin Bieber,thumbnails/KA8WjgM5Gp4.jpg,1
xovCsye3VJs,Kris Jenner's LEAKED VIDEO Shows How She P!MPED OUT Her Daughters To Diddy's Freak Offs,thumbnails/xovCsye3VJs.jpg,1
dlotjOnJ1mo,Scott Disick DESTROYED Kris Jenner For Trying Sacrifice Him For Her Show's Ratings,thumbnails/dlotjOnJ1mo.jpg,1
NXe_oV5f5DQ,Kim K BREAKS DOWN After Being Removed From Dolce & Gabbana,thumbnails/NXe_oV5f5DQ.jpg,1
TmCLkPRSKws,Kim K GONE MAD After Rihanna ALLEGES That Kim is Trying To Hook Up With A$AP Rocky,thumbnails/TmCLkPRSKws.jpg,1
cUX3wQym7mQ,90 Day Fiancé: Angela BREAKS DOWN After Michael SUED Her For Treating Him Like A Slave,thumbnails/cUX3wQym7mQ.jpg,1
40HD4g2PSy0,Kris's REPUTATION DESTROYED After DNA Results Shows Khloe Is Not A Kardashian?,thumbnails/40HD4g2PSy0.jpg,1
7NzPMgM3V8M,Kim K FREAKS OUT After North West REVEALED She P!MPED Her Out | North Left Kim K,thumbnails/7NzPMgM3V8M.jpg,1
Y4uTw3NUxYE,Kylie Jenner GONE MAD After Kris Kicked Her Out Of Family Due To Her Looks,thumbnails/Y4uTw3NUxYE.jpg,1
Knpq7aGFlhI,Angela BREAKS DOWN After Michael FILLED FOR Temporary Protection Order Against Her | 90 Day Fiancé,thumbnails/Knpq7aGFlhI.jpg,1
jIvgzOejsT8,Kim K GONE MAD After Anna Wintour Kicked Her Out Of Fashion Show,thumbnails/jIvgzOejsT8.jpg,1
OZWROTl1apQ,Kim K GONE MAD After Balenciaga CUT TIES With Her,thumbnails/OZWROTl1apQ.jpg,1
hsuB3wkSQAA,Kourtney K FILED For $500M In FAMILY COURT Through DIVORCE SETTLEMENT From Travis Barker,thumbnails/hsuB3wkSQAA.jpg,1
41X-FsUJ82I,Taylor Swift DEMOLISHED Kim K In New Diss Track | Kim BEGGING Her To Stop,thumbnails/41X-FsUJ82I.jpg,1
7Dfm_dEcaCA,"Kim K ""GONE MAD"" After Kourtney and Travis END Relationship With Her",thumbnails/7Dfm_dEcaCA.jpg,1
hxAt3Njp80k,Justin Bieber Mom SUED Kim K And Kourtney For Misusing Justin,thumbnails/hxAt3Njp80k.jpg,1
fYLGb7R0lQg,Khloe BREAKS DOWN As Kim K Called Her Not Kardashian,thumbnails/fYLGb7R0lQg.jpg,1
5kuOMqm87Vw,Travis REAVELD How Kris Jenner Tried Kourtney's Miscarriage,thumbnails/5kuOMqm87Vw.jpg,1
jV4UBKqxnH0,Britney Spears EXPOSES Kim Kardashian As Diddy’s Handler,thumbnails/jV4UBKqxnH0.jpg,1
fjCuo7J8GJo,Kim K GONE MAD After Paris Hilton EXPOSED Her Betrayal. How Kim Stole Travis Barker and Dated Him,thumbnails/fjCuo7J8GJo.jpg,1
gvGuAFYCk0s,Kris Jenner GONE MAD After Anna Wintour Declares Kardashians Irrelevant,thumbnails/gvGuAFYCk0s.jpg,1
vgnMn5VM0YY,Caitlyn Jenner REVEALS Kris's Relationship With O.J. Simpson | Kris Jenner Breaks Down,thumbnails/vgnMn5VM0YY.jpg,1
8dIUX3H1zVA,Kourtney BREAKS DOWN Exposing Kim K's Attempt To Ruin Her Marriage With Travis Barker,thumbnails/8dIUX3H1zVA.jpg,1
YRNiaxSDUzI,Kris Jenner is HOMELESS: IRS SEALED Her Bank Accounts And Properties After RAID On Kris's Church,thumbnails/YRNiaxSDUzI.jpg,1
jCtJpzIKre8,Ellen DeGeneres BREAKS DOWN After Justin Bieber SUED Her For Misusing Him When He Was A Minor,thumbnails/jCtJpzIKre8.jpg,1
4wpyqd-9EKk,"Kim K ""GONE MAD"" After North CHOOSE To Live With Kanye And Bianca",thumbnails/4wpyqd-9EKk.jpg,1
BLgtUKaznTs,Caitlyn Jenner REVEALS Khloe Is Not A Real Kardashian | Kris Jenner Breaks Down,thumbnails/BLgtUKaznTs.jpg,1
2Ci82u5RTCI,Before Passing O.J. Simpson Admitted Having Affair With Kris Jenner Reason Of Nicole's Death,thumbnails/2Ci82u5RTCI.jpg,1
3rRbJAVW0IA,😱 Momentos MAS RESPETUOSOS del Fútbol,thumbnails/3rRbJAVW0IA.jpg,1
RO6xdATAux0,😱 Momentos de TARJETAS ROJAS Más Legendarias en el Fútbol,thumbnails/RO6xdATAux0.jpg,1
kyBD1Y8AbS8,😱 Momentos de Tarjetas Rojas en el Fútbol (100% INCREIBLE),thumbnails/kyBD1Y8AbS8.jpg,1
znq_KaV1fdg,Top 10 Times Kim Kardashian Was Caught LYING To Everyone,thumbnails/znq_KaV1fdg.jpg,1
5dZcMzfGVpM,"""Katt Speaks Truth!"" Arnold Schwarzenegger Reveals How Hollywood RUINED Him",thumbnails/5dZcMzfGVpM.jpg,1
o6tKtZbtMBI,CREATIVE People On ANOTHER LEVEL,thumbnails/o6tKtZbtMBI.jpg,1
POXPylU2WkA,CRAZIEST Things Caught on Camera,thumbnails/POXPylU2WkA.jpg,1
9x_h9DiA5vY,Kids Trolling Parents,thumbnails/9x_h9DiA5vY.jpg,1
QDHU6_6WCPA,Strange Things You Can't Explain,thumbnails/QDHU6_6WCPA.jpg,1
Mzoo3FY5H9c,People Having a Really Bad Day,thumbnails/Mzoo3FY5H9c.jpg,1
KjwOYQwUzGQ,World's Strongest Hydraulic Press,thumbnails/KjwOYQwUzGQ.jpg,1
WgJufB10xu0,World's Dumbest People!,thumbnails/WgJufB10xu0.jpg,1
blSBrCU9bkY,You Had One Job..,thumbnails/blSBrCU9bkY.jpg,1
peX2_vLCsV4,Things You've Been Doing Wrong,thumbnails/peX2_vLCsV4.jpg,1
JlHt9pEJvGw,Cobra Kai Season 4 Will Change EVERYTHING...Here's How!,thumbnails/JlHt9pEJvGw.jpg,1
YQ5j43wKGZY,Tom Holland Finally Announces His Relationship with Zendaya,thumbnails/YQ5j43wKGZY.jpg,1
-xgS3i3N2qU,Zendaya and Tom Holland Finally Confirm Their Relationship,thumbnails/-xgS3i3N2qU.jpg,1
m7WpmpenK6s,"""I'm Divorcing Her"" Justin Bieber Reveals He Wants To Divorce Hailey Bieber!",thumbnails/m7WpmpenK6s.jpg,1
MG2eU0kMX64,Kris Jenner BREAKS DOWN After FBI RAIDED Her In Connection With Kim Porter’s Murder,thumbnails/MG2eU0kMX64.jpg,1
BBEFdClXkoA,Kourtney K FREAKS OUT After Justin Bieber Confirmed He Has A Son With Kourtney,thumbnails/BBEFdClXkoA.jpg,1
6HwYbSAqEn8,Kanye West REVEALS Kim K Wants His Money. Kim Is Now Bankrupt,thumbnails/6HwYbSAqEn8.jpg,1
uaUj_uSSSaM,Ronaldo & Portugal out by France | Ronaldo Retired Facts & Opinions,thumbnails/uaUj_uSSSaM.jpg,1
a9mvxtKgP4s,😱 Momentos de REACCIONES ÉPICAS en el Fútbol,thumbnails/a9mvxtKgP4s.jpg,1
hphlFlAfM6I,😂 MOMENTOS DE KARMA en el Fútbol,thumbnails/hphlFlAfM6I.jpg,1
AiJeLPzfu4M,🤬 Momentos de FALTAS de Respeto en el Fútbol,thumbnails/AiJeLPzfu4M.jpg,1
UGAevXcg_WQ,10 Sentences That Changed Neymar's Life,thumbnails/UGAevXcg_WQ.jpg,1
iyzEB1D7F4g,What Football Legends REALLY Think Of Messi...,thumbnails/iyzEB1D7F4g.jpg,1
uUt978D_4Vg,It is Impossible to Forget! 20 Funniest Moments in Sports,thumbnails/uUt978D_4Vg.jpg,1
ZecxFFqj6Dk,MOMENTS YOU WONT REGRET WATCHING!,thumbnails/ZecxFFqj6Dk.jpg,1
t_4jM5vod2A,FUNNY IDIOTS AT WORK,thumbnails/t_4jM5vod2A.jpg,1
45cttyC4ZJw,It is Impossible to Forget! 20 Funniest Moments in Sports,thumbnails/45cttyC4ZJw.jpg,1
-RYyTgWNlIw,Funny Moments in Women's Football,thumbnails/-RYyTgWNlIw.jpg,1
OClHVaZnx0c,0% Sportsmanship in Football,thumbnails/OClHVaZnx0c.jpg,1
_ShVkz3kYUI,The Worlds Most Expensive Gym ($2500 a month),thumbnails/_ShVkz3kYUI.jpg,1
_W5Jd-YtMjE,"EXCLUSIVE: ""Rihanna Calls Out Saweetie for Alleged Affair with ASAP Rocky""",thumbnails/_W5Jd-YtMjE.jpg,1
-y0nld4Yv40,I Was In MrBeast's New Video AND WON!,thumbnails/-y0nld4Yv40.jpg,1
0oZM27yfnjM,"The REAL story of how Elon ""stole"" Tesla",thumbnails/0oZM27yfnjM.jpg,1
1XbDoj1aOrM,I Tested The World’s Most Expensive Hotel,thumbnails/1XbDoj1aOrM.jpg,1
1cL9CRS5n28,World's Most Expensive Train Ticket!,thumbnails/1cL9CRS5n28.jpg,1
1wj3Ba6-dzg,My Little Sister’s ANGRY Stalker Came Back For Revenge!,thumbnails/1wj3Ba6-dzg.jpg,1
1zKz9s9D7dU,My Daughter Survives WORLD'S RICHEST PARENTS,thumbnails/1zKz9s9D7dU.jpg,1
2DAnEEduSkY,CONSTRUÍ UM QUARTO SECRETO NA MINHA CASA!,thumbnails/2DAnEEduSkY.jpg,1
2jRQG3l9I_I,₹18 LAKH Ka HAIRCUT Kaisa Dikhta Hai Dekho! Most Expensive Luxury Haircut and Many Random Facts,thumbnails/2jRQG3l9I_I.jpg,1
3PjFBowJV6E,Top 10 Dark Celebrity Secrets EXPOSED In 2023,thumbnails/3PjFBowJV6E.jpg,1
3g_uG81OjNQ,ESCONDE ESCONDE EXTREMO DE FUGITIVOS!,thumbnails/3g_uG81OjNQ.jpg,1
4Ysfya6XYjk,100 DARES in 24 HOURS!,thumbnails/4Ysfya6XYjk.jpg,1
5G3CbYVzw6M,Living In A NUCLEAR BUNKER For 24 Hours!,thumbnails/5G3CbYVzw6M.jpg,1
5ZO5_CfTMoc,Royalty Family Controls My Daughter's Life For 24 Hours,thumbnails/5ZO5_CfTMoc.jpg,1
5ZX_eypUHns,365 PRANKS IN 365 DAYS!!,thumbnails/5ZX_eypUHns.jpg,1
5atRcJCTD5s,CONSTRUÍ 4 QUARTOS SECRETOS QUE VOCÊ NUNCA ENCONTRARIA!,thumbnails/5atRcJCTD5s.jpg,1
7NBGJu5BKcY,Boss Gets BRUTALLY Fired On The Spot In Undercover Boss!,thumbnails/7NBGJu5BKcY.jpg,1
7Y0MFQNQYsY,I Found a Secret Explosive Chip in My Friend's Head,thumbnails/7Y0MFQNQYsY.jpg,1
7dbZUuSqJDs,OVERNIGHT in WORLD'S LARGEST MALL *24 Hour Challenge*,thumbnails/7dbZUuSqJDs.jpg,1
7jZ7-kFWAQY,Surviving the MEANEST Boss for a Day,thumbnails/7jZ7-kFWAQY.jpg,1
08jhf7tSmmQ,A Scary Old Lady Broke into Our House!! *CREEPY* | Jancy Family,thumbnails/08jhf7tSmmQ.jpg,1
9PNpRQYMhas,"BUSTING 1,000 MYTHS IN 24 HOURS!",thumbnails/9PNpRQYMhas.jpg,1
36hOAcUWEiM,7 Times Jada Embarrassed Will Smith,thumbnails/36hOAcUWEiM.jpg,1
76qnNkZ6-bA,Sneaking Into Celebrity Pools,thumbnails/76qnNkZ6-bA.jpg,1
92bGRcDLs38,Top 10 Celebrity Couple Fights Caught On Camera In Public,thumbnails/92bGRcDLs38.jpg,1
489M-IfTT4M,IRISH TRAVELLERS INVADE our campsite and it all KICKED OFF!,thumbnails/489M-IfTT4M.jpg,1
945lkzMIZWU,"Who Is Richer: Sylvester Stallone or Jackie Chan?  | Net Worth, Car Collection, Mansion...",thumbnails/945lkzMIZWU.jpg,1
AfOfPUyY5mA,My Dog Found Blood..,thumbnails/AfOfPUyY5mA.jpg,1
AmFHamyaCHY,I Went Back to College for a Week!,thumbnails/AmFHamyaCHY.jpg,1
at9qQUJj-Po,"Jason Statham's Lifestyle 2024, Wife, Kids, Family, Net worth, House, Affairs, Facts & Biography",thumbnails/at9qQUJj-Po.jpg,1
B5TcZ_EN4AY,100 PRISONERS ESCAPE FROM JAIL!,thumbnails/B5TcZ_EN4AY.jpg,1
BAbPkzVRwv4,I Trained To Fight Jake Paul!,thumbnails/BAbPkzVRwv4.jpg,1
b9eqDjjiB78,"Traveling 1,000 Miles Home With NO MONEY!",thumbnails/b9eqDjjiB78.jpg,1
bympMYTNS1s,Living For FREE In World's Richest Country,thumbnails/bympMYTNS1s.jpg,1
Co75ug5wf7g,Piers Morgan Interviews Woman Who Killed Her Entire Family | Erin Caffey | True Crime Interview,thumbnails/Co75ug5wf7g.jpg,1
cCt9fbYrMgI,ME ESCONDI DE UM ASSASSINO POR 24 HORAS 🔪🏃🏻,thumbnails/cCt9fbYrMgI.jpg,1
cfKi70A-6iY,"I Ate In The World's Fanciest Hotel ($100,000)",thumbnails/cfKi70A-6iY.jpg,1
cmLCl67cM7U,Shocking Secrets about Deepika Padukone,thumbnails/cmLCl67cM7U.jpg,1
DbEnEom2lS4,24 PRANKS IN 24 HOURS,thumbnails/DbEnEom2lS4.jpg,1
djk9pncv5PE,I Found The Stalker's House!,thumbnails/djk9pncv5PE.jpg,1
ED5ZQr7oA2w,TROLEI O VOID! (SOU O REI DAS PEGADINHAS?),thumbnails/ED5ZQr7oA2w.jpg,1
Elf049m0V7k,Try Not To Laugh: IRL,thumbnails/Elf049m0V7k.jpg,1
ExlQrDusHoA,"I Bought 1,000 Weird Amazon Products! *DONT BUY*",thumbnails/ExlQrDusHoA.jpg,1
ePzkMP3tFZ4,I Tested the Weirdest Amazon Items,thumbnails/ePzkMP3tFZ4.jpg,1
exPWhTeIr-4,We CAUGHT Suri TALKING To A GHOST in Her CLOSET!! *Scary* | Jancy Family,thumbnails/exPWhTeIr-4.jpg,1
F1FWlTnv1as,I Built Micro Stores in my House!,thumbnails/F1FWlTnv1as.jpg,1
fSTwONwagXY,I Visited World's Most Expensive Gym,thumbnails/fSTwONwagXY.jpg,1
GCPFFF1aGD0,My Daughter Pranks Ben Azelart For 24 Hours *subscriber dares*,thumbnails/GCPFFF1aGD0.jpg,1
GOl90WKhbJ0,Making $0.01 For Every Step I Take!,thumbnails/GOl90WKhbJ0.jpg,1
gRCYUmEuL1E,CRUZEI O ESTADO COM R$0!,thumbnails/gRCYUmEuL1E.jpg,1
gyE7IphL90E,MY HAIR WON’T STOP GROWING!,thumbnails/gyE7IphL90E.jpg,1
h-KlE2jXGn0,Busting TikTok Summer Hacks that will SHOCK YOU!,thumbnails/h-KlE2jXGn0.jpg,1
hDv_RnTSn2Q,Our Most EXTREME House Makeovers! | The Royalty Family,thumbnails/hDv_RnTSn2Q.jpg,1
IWEceQZjdeY,"QUEM SAIR DA SUA POSIÇÃO PRIMEIRO, PERDE:  50 HORAS SENTADO!",thumbnails/IWEceQZjdeY.jpg,1
IejJgRxE50o,GLI ALIENI HANNO COSTRUITO LE PIRAMIDI D'EGITTO?,thumbnails/IejJgRxE50o.jpg,1
IvARDGELg8U,My Friends Did NOT Notice Me Drowning,thumbnails/IvARDGELg8U.jpg,1
J0oOfPQVe9A,Busting 100 Myths In 24 Hours!,thumbnails/J0oOfPQVe9A.jpg,1
jDR46dlyEBU,You Lie... You Jump!,thumbnails/jDR46dlyEBU.jpg,1
jb0Ll_DcwXQ,QUEBREI 1.001 LEIS EM MENOS DE 24 HORAS!,thumbnails/jb0Ll_DcwXQ.jpg,1
KAw1hv2528A,I Took The World's CHEAPEST VACATION!,thumbnails/KAw1hv2528A.jpg,1
KDP74u_-mgw,"6 Bollywood Celebrities FIGHTS with Each other | Salman Khan, Arjit Singh, Riteish Deshmukh, Mithoon",thumbnails/KDP74u_-mgw.jpg,1
KTwZIUDCj0s,PASSEI A NOITE EM MAIS LUGARES EXTREMOS! (ESPECIAL DE 1 HORA),thumbnails/KTwZIUDCj0s.jpg,1
Kg40XWMH6HE,Exposing the Truth About my Paranormal Videos.,thumbnails/Kg40XWMH6HE.jpg,1
k7dfgOh3AE4,Nonsense! Russia's Economy Will NOT Collapse,thumbnails/k7dfgOh3AE4.jpg,1
ky1xYImBNnw,We Found My STALKER’S SECRET HIDING PLACE!,thumbnails/ky1xYImBNnw.jpg,1
LtwYj60tbBo,Top 10 Ways Will Smith Destroyed His Career,thumbnails/LtwYj60tbBo.jpg,1
l-Dq0q1lvJs,The FBI is Shutting Us Down!,thumbnails/l-Dq0q1lvJs.jpg,1
lml3IusuCGY,The Real Reason Hollywood Won't Cast Jada Pinkett Smith Anymore - Part 2,thumbnails/lml3IusuCGY.jpg,1
M3XPcfF5drM,I Lived With a Billionaire For 24 Hours,thumbnails/M3XPcfF5drM.jpg,1
MZEIGoEfQO0,I Snuck Onto Secret Billionaire Private Islands,thumbnails/MZEIGoEfQO0.jpg,1
mQe0SkiJg5U,STOP the POD going NUCLEAR! ☢,thumbnails/mQe0SkiJg5U.jpg,1
mzy0seVwG4Q,Ignoring Him for 24 Hours Prank !,thumbnails/mzy0seVwG4Q.jpg,1
N80RbQiILS8,Ellen Degeneres REVEALS Cause Of FAILED MARRIAGE To Portia De Rossi,thumbnails/N80RbQiILS8.jpg,1
NuZzanfgZZg,Our Most Expensive Commander Game EVER | Big Deck Energy | Magic: the Gathering Commander,thumbnails/NuZzanfgZZg.jpg,1
nA_4LsXeunI,SINKING UNDERWATER in a SUBMARINE! I Built a Giant DIY Sub for Vy Try Not To Float Pool Challenge!,thumbnails/nA_4LsXeunI.jpg,1
nWUGgh21Y6U,CONSTRUÍ UM QUARTO SECRETO NA ESCOLA!,thumbnails/nWUGgh21Y6U.jpg,1
nuNI7tr0YZE,I Ate The Best Burgers In The World!,thumbnails/nuNI7tr0YZE.jpg,1
nylMy-vC49E,Kid Gets BULLIED For Having AUTISM!!,thumbnails/nylMy-vC49E.jpg,1
oC2o2-Nteyw,i Survived the World's STRICTEST Babysitter,thumbnails/oC2o2-Nteyw.jpg,1
oJrNJhsQrFc,We Found Somebody Inside Our House! *Shocking* | Jancy Family,thumbnails/oJrNJhsQrFc.jpg,1
obVg0R4J4NU,I Accidentally Helped a Prisoner Commit a Crime,thumbnails/obVg0R4J4NU.jpg,1
omEdhW-n0qc,Can I Find REAL GOLD?! (4% Chance),thumbnails/omEdhW-n0qc.jpg,1
PXThMrVZo50,POSSESSED KIDS CAME TO MY HOUSE,thumbnails/PXThMrVZo50.jpg,1
PwASYy9EGWQ,Mr. Bean FINALLY Confirms The Rumours Are True,thumbnails/PwASYy9EGWQ.jpg,1
pMkVNcZOQ8I,Old Spy Ninja Tried to Kidnap Me!,thumbnails/pMkVNcZOQ8I.jpg,1
pazy2kJBSU4,ENFRENTEI TODOS OS DESAFIOS OLÍMPICOS EM 24 HORAS!,thumbnails/pazy2kJBSU4.jpg,1
QJQ-m3JsLZw,We TESTED a Product To Make Your Car INVISIBLE?!,thumbnails/QJQ-m3JsLZw.jpg,1
QNUO3gi4-80,I Asked 100 Stores For a Free Item.. *IT WORKED*,thumbnails/QNUO3gi4-80.jpg,1
QWczX290t-Y,I Put the World's Most Dangerous Virus on the Boss's Computer,thumbnails/QWczX290t-Y.jpg,1
Q_9IocXiDQA,UNDERCOVER Celebrities SHOCK The Judges on AGT & BGT!,thumbnails/Q_9IocXiDQA.jpg,1
QaKFIdd5BOA,I Survived 30 Days of Boxing!,thumbnails/QaKFIdd5BOA.jpg,1
QeemTmz-EEs,I Built the World’s Biggest Sign for My Theme Park,thumbnails/QeemTmz-EEs.jpg,1
QoFbDEB3O10,100 Hour Overnight Survival Challenge!,thumbnails/QoFbDEB3O10.jpg,1
qEvi05smvQU,Testing Scary Minecraft Mysteries That Are Insane!,thumbnails/qEvi05smvQU.jpg,1
qRH23qaidbw,IGNORING MY BEST FRIENDS FOR 24 HOURS,thumbnails/qRH23qaidbw.jpg,1
qY9UDhRqYyQ,Sneaking Into a Taylor Swift Concert!,thumbnails/qY9UDhRqYyQ.jpg,1
r8GGcOTaX0A,MY POSSESSED DOG BIT MY BOYFRIEND!,thumbnails/r8GGcOTaX0A.jpg,1
rI4QRw7z220,Busting 24 MYTHS in 24 Hours!,thumbnails/rI4QRw7z220.jpg,1
rdZNx-bFEyM,Vin Diesel VS Jason Statham - LIFESTYLE WAR,thumbnails/rdZNx-bFEyM.jpg,1
S-urPnZysx0,I Built a SECRET Tree House in My Backyard!,thumbnails/S-urPnZysx0.jpg,1
Sl6NVYg_Gyo,SOBREVIVI A 24 PERIGOS EXTREMOS EM 24 HORAS!,thumbnails/Sl6NVYg_Gyo.jpg,1
Smw02vXKClE,Living on a Raft In The Ocean!,thumbnails/Smw02vXKClE.jpg,1
sAvS0dBgRoE,CONSTRUÍ UM PARQUE AQUÁTICO NA MINHA CASA!,thumbnails/sAvS0dBgRoE.jpg,1
t29uk3lBAig,Eating Middle School Food for 100 Hours!! | Stokes Twins,thumbnails/t29uk3lBAig.jpg,1
tQlzkpxRskY,I Built 50 SECRET Rooms You'd Never Find!,thumbnails/tQlzkpxRskY.jpg,1
t_ZCyb69awE,Got FOLLOWED By The STALKER Right After We LEFT Target... *SCARY* | Jancy Family,thumbnails/t_ZCyb69awE.jpg,1
tvyiIZb90vg,PERSEGUI UM PALHAÇO POR 24 HORAS! O FIM?,thumbnails/tvyiIZb90vg.jpg,1
U1bUwDxBu4Y,Never Have I Ever: IRL,thumbnails/U1bUwDxBu4Y.jpg,1
U7d8-kC8-yA,QUEBREI TODAS AS LEIS DOS PARQUES DE DIVERSÃO DOS ESTADOS UNIDOS!,thumbnails/U7d8-kC8-yA.jpg,1
UAtycCi4Gu8,TRAPPED in a TINY HOUSE,thumbnails/UAtycCi4Gu8.jpg,1
UTH-B5E46O0,Impractical Jokers: IRL,thumbnails/UTH-B5E46O0.jpg,1
uJ24-lI5gZM,Billionaires Most Expensive Homes,thumbnails/uJ24-lI5gZM.jpg,1
uOSJQa6ARbE,SNEAKING Across The Entire UK For Free,thumbnails/uOSJQa6ARbE.jpg,1
ux5czE-rEYU,CONSTRUÍ UM QUARTO SECRETO NA PRAIA! *Desafio Épico,thumbnails/ux5czE-rEYU.jpg,1
